subj_idx,rt,response
14,0.0635,1
14,0.0285,0
14,0.0055,0
14,0.025500000000000002,0
14,0.010499999999999999,1
14,0.0035,0
14,0.0305,1
14,0.0245,0
14,0.0155,1
14,0.0235,1
14,0.0265,1
14,0.1545,1
14,0.0015,1
14,0.025500000000000002,0
14,0.0755,1
14,0.0015,0
14,0.0075,1
14,0.0245,0
14,0.0155,1
14,0.0015,0
14,0.0465,0
14,0.0225,1
14,0.0395,1
14,0.0745,1
14,0.0755,1
14,0.0295,1
14,0.0445,1
14,0.0265,0
14,0.0375,1
14,0.0195,1
14,0.0375,0
14,0.0115,0
15,0.0175,0
15,0.0015,1
15,0.0475,0
15,0.0295,1
15,0.0085,0
15,0.20450000000000002,0
15,0.0685,0
15,0.0365,0
15,0.0995,0
15,0.0005,0
15,0.0675,1
15,0.0275,0
15,0.0385,1
15,0.0195,0
15,0.0085,1
15,0.0445,1
15,0.0765,1
15,0.0035,1
15,0.0315,0
15,0.0305,1
15,0.0245,0
15,0.0185,1
15,0.0155,1
15,0.0015,1
15,0.0045000000000000005,0
15,0.0185,1
15,0.0275,0
15,0.0045000000000000005,1
15,0.0905,0
15,0.07150000000000001,1
15,0.0275,0
15,0.0615,0
15,0.0405,0
15,0.0955,1
15,0.006500000000000001,1
15,0.1315,1
15,0.0855,0
15,0.0085,0
15,0.0395,1
15,0.0835,0
15,0.0025,0
15,0.0085,0
15,0.0415,0
15,0.0165,0
15,0.0285,1
15,0.0985,1
15,0.0295,0
15,0.0295,0
15,0.0475,0
15,0.0695,1
15,0.0505,1
15,0.0225,0
15,0.0275,0
15,0.0075,1
15,0.0005,1
15,0.0285,1
15,0.0235,0
15,0.0585,1
15,0.0675,0
15,0.23450000000000001,0
15,0.0095,1
15,0.014499999999999999,1
15,0.0945,0
15,0.0215,0
15,0.0005,0
15,0.0225,0
15,0.0285,0
15,0.0285,0
15,0.0185,1
15,0.0005,0
15,0.0545,0
15,0.0445,1
15,0.0505,1
15,0.0415,1
15,0.0025,0
15,0.0005,1
15,0.0625,1
15,0.0055,1
15,0.0415,1
15,0.0745,1
15,0.035500000000000004,1
15,0.0005,1
15,0.2215,1
15,0.0045000000000000005,0
15,0.0025,0
15,0.010499999999999999,0
15,0.0005,0
15,0.051500000000000004,0
15,0.1515,1
15,0.0465,0
15,0.2525,1
15,0.0405,0
15,0.0245,1
15,0.0535,0
15,0.10350000000000001,0
15,0.0155,0
15,0.0545,0
15,0.0075,0
15,0.0015,1
15,0.0005,1
16,0.0915,0
16,0.0915,0
16,0.0385,1
16,0.4495,0
16,0.0975,0
16,0.0135,0
16,0.0695,1
16,0.2215,0
16,0.3585,1
16,0.0125,1
16,0.28250000000000003,0
16,0.0245,0
16,0.1365,0
16,0.006500000000000001,0
16,0.0485,1
16,0.1905,0
16,0.0335,1
16,0.1455,1
16,0.3515,0
16,0.0155,0
16,0.0795,1
16,0.0675,0
16,0.0285,0
16,0.0855,0
16,0.0075,1
16,0.1085,1
16,0.1945,0
16,0.0025,0
16,0.0555,0
16,0.0315,0
16,0.0165,1
16,0.006500000000000001,0
16,0.0025,0
16,0.0985,0
16,0.0155,0
16,0.0305,1
16,0.0125,1
16,0.1125,1
16,0.0525,1
16,0.0895,1
16,0.0005,0
16,0.0815,0
16,0.0205,0
16,0.0155,0
16,0.0785,0
16,0.0635,0
16,0.010499999999999999,0
16,0.0595,1
16,0.0005,0
16,0.0265,0
16,0.0235,0
16,0.0225,1
16,0.1235,1
16,0.0785,1
16,0.0795,1
16,0.0155,1
16,0.0035,1
16,0.1985,1
16,0.1105,1
16,0.40650000000000003,0
16,0.0015,0
16,0.1495,0
16,0.0395,0
16,0.3175,0
16,0.5395000000000001,0
16,0.0135,0
16,0.0015,0
16,0.0885,0
16,0.0495,1
16,0.3055,0
16,0.0045000000000000005,0
16,0.0695,1
16,0.0075,1
16,0.1595,1
16,0.07050000000000001,1
16,0.0675,0
16,0.0125,0
16,0.0025,0
16,0.0095,0
16,0.2095,0
16,0.1985,0
16,0.0085,1
16,0.0005,0
16,0.0075,1
16,0.014499999999999999,0
16,0.17350000000000002,0
16,0.1965,1
16,0.14150000000000001,1
16,0.4835,1
16,0.0005,0
16,0.0405,1
16,0.0325,0
16,0.2785,1
16,0.0095,0
16,0.17350000000000002,0
16,0.11750000000000001,0
16,0.7695000000000001,0
16,0.0935,0
16,0.3075,1
16,0.0335,0
17,0.035500000000000004,0
17,0.2635,1
17,0.0495,1
17,0.2085,0
17,0.0015,0
17,0.1595,0
17,0.0625,0
17,0.8245000000000001,1
17,0.0215,0
17,0.0405,1
17,0.2025,1
17,0.0185,1
17,0.1355,1
17,0.17450000000000002,1
17,0.0605,1
17,0.5275000000000001,0
17,0.5115000000000001,0
17,0.0755,1
17,0.2025,0
17,0.4205,0
17,0.5075000000000001,0
17,0.5855,1
17,0.0445,0
17,0.0605,1
17,0.0985,0
17,0.5475000000000001,0
17,0.025500000000000002,0
17,0.010499999999999999,0
17,0.1165,0
17,0.5055000000000001,1
17,0.0035,1
17,0.2575,1
17,0.1205,0
17,0.0215,0
17,0.0375,0
17,0.1255,1
17,0.0225,0
17,0.1265,0
17,0.0045000000000000005,0
17,0.8325,0
17,0.2025,1
17,0.2185,0
17,0.1605,0
17,0.5495000000000001,0
17,0.0475,1
17,0.0265,0
17,0.1015,0
17,0.2615,0
17,0.2955,1
17,0.0135,1
17,0.1235,0
17,0.025500000000000002,1
17,0.07050000000000001,0
17,0.0095,1
17,0.1375,1
17,0.6025,0
17,0.1915,0
17,0.0385,0
17,0.1865,1
17,0.1915,0
17,0.3425,1
17,0.1145,1
17,0.5545000000000001,0
17,0.4825,1
17,0.0005,1
17,0.0885,0
17,0.0325,1
17,0.1575,1
17,0.5985,0
17,0.0385,0
17,0.3555,0
17,0.0015,1
17,0.0025,0
17,0.0015,1
17,0.6235,1
17,0.0135,1
17,0.1235,1
17,0.0045000000000000005,0
17,0.035500000000000004,1
17,0.0015,0
17,0.5405000000000001,0
17,0.0925,0
17,0.1845,0
17,0.0045000000000000005,1
17,0.1155,0
17,0.0275,1
17,0.0485,0
17,0.0305,1
17,0.0225,0
17,0.0025,0
17,0.2125,0
17,0.0725,1
17,0.1775,0
17,0.0025,1
17,0.0775,0
17,0.0595,0
17,0.0005,0
17,0.1705,1
17,0.0685,1
17,0.07150000000000001,0
18,0.0225,0
18,0.0015,0
18,0.0405,0
18,0.0115,0
18,0.0965,0
18,0.0635,0
18,0.0005,0
18,0.1595,0
18,0.0875,0
18,0.0235,0
18,0.0365,0
18,0.0165,0
18,0.0075,0
18,0.0185,0
18,0.0115,0
18,0.0195,0
18,0.025500000000000002,1
18,0.0455,0
18,0.035500000000000004,0
18,0.0675,1
18,0.0415,0
18,0.014499999999999999,0
18,0.0675,0
18,0.0965,0
18,0.006500000000000001,0
18,0.0755,0
18,0.2665,0
18,0.0015,0
18,0.0135,1
18,0.0635,0
18,0.14350000000000002,0
18,0.0005,0
18,0.1775,0
18,0.0085,0
18,0.0845,0
18,0.0935,0
18,0.0005,0
18,0.0805,0
18,0.0415,0
18,0.0825,0
18,0.0505,0
18,0.1005,0
18,0.0235,0
18,0.1235,0
18,0.0085,1
18,0.0295,0
18,0.0095,0
18,0.1255,0
18,0.0285,0
18,0.0005,1
18,0.1265,0
18,0.1615,0
18,0.0365,1
18,0.0305,0
18,0.0385,0
18,0.0275,0
18,0.0005,0
18,0.025500000000000002,1
18,0.0415,1
18,0.0485,0
18,0.1015,0
18,0.0575,0
18,0.0465,0
18,0.11750000000000001,0
18,0.0475,0
18,0.0085,0
18,0.014499999999999999,0
18,0.1555,0
18,0.0015,1
18,0.0115,0
18,0.0135,0
18,0.1805,0
18,0.2245,0
18,0.0395,0
18,0.0395,0
18,0.0675,0
18,0.010499999999999999,1
18,0.0025,0
18,0.0285,0
18,0.0025,0
18,0.1125,0
18,0.1805,1
18,0.0335,0
18,0.0195,0
18,0.0175,0
18,0.0185,0
18,0.0125,1
18,0.0365,0
18,0.0085,1
18,0.0015,0
18,0.014499999999999999,0
18,0.0025,1
18,0.0165,0
18,0.14150000000000001,0
18,0.0585,0
18,0.0045000000000000005,1
18,0.0385,0
18,0.0665,0
18,0.0175,0
18,0.0855,0
19,0.41550000000000004,0
19,0.2255,1
19,0.4445,0
19,0.0025,0
19,0.3645,0
19,0.1645,0
19,0.2485,0
19,0.0335,0
19,0.0085,1
19,0.1215,0
19,0.20750000000000002,1
19,0.0575,1
19,0.0005,0
19,0.0265,0
19,0.1755,0
19,0.28550000000000003,0
19,0.0785,0
19,0.2555,0
19,0.1605,0
19,0.0435,1
19,0.0485,0
19,0.0375,1
19,0.0785,0
19,0.20450000000000002,0
19,0.1835,0
19,0.0545,0
19,0.1355,0
19,0.006500000000000001,0
19,0.0745,0
19,0.1055,0
19,0.1965,0
19,0.2005,0
19,0.0605,0
19,0.0005,0
19,0.0315,0
19,0.0285,0
19,0.1985,0
19,0.0585,0
19,0.1685,0
19,0.0015,1
19,0.3745,0
19,0.40950000000000003,0
19,0.5755000000000001,0
19,0.1855,0
19,0.1465,0
19,0.0965,0
19,0.0745,0
19,0.2585,0
19,0.0595,0
19,0.28250000000000003,0
19,0.0005,1
19,0.2585,0
19,0.1545,0
19,0.1005,0
19,0.1105,0
19,0.0525,0
19,0.0155,1
19,0.1095,0
19,0.41450000000000004,0
19,0.1495,0
19,0.1265,0
19,0.40650000000000003,0
19,0.2335,0
19,0.0725,0
19,0.3705,0
19,0.5235000000000001,0
19,0.3285,0
19,0.1205,0
19,0.0155,0
19,0.0045000000000000005,0
19,0.1705,0
19,0.1765,0
19,0.1215,0
19,0.0415,0
19,0.0015,1
19,0.0005,1
19,0.2125,0
19,0.2275,0
19,0.0285,0
19,0.4345,0
19,0.1075,1
19,0.2605,0
19,0.0755,0
19,0.3315,0
19,0.1815,0
19,0.1895,0
19,0.7155,0
19,0.2785,0
19,0.1145,0
19,0.1705,0
19,0.0835,0
19,0.0375,0
19,0.3775,0
19,0.1825,0
19,0.0895,0
19,0.2565,0
19,0.1465,0
19,0.0445,0
19,0.1545,0
19,0.1865,0
20,0.5475000000000001,0
20,0.0365,1
20,0.0045000000000000005,0
20,0.014499999999999999,0
20,0.3275,0
20,0.1165,0
20,0.0375,0
20,0.1265,0
20,0.0365,0
20,0.3625,0
20,0.07150000000000001,0
20,0.1445,0
20,0.34850000000000003,1
20,0.2465,0
20,0.0125,0
20,0.1045,0
20,0.5475000000000001,0
20,0.0215,0
20,0.23750000000000002,0
20,0.0185,1
20,0.1795,0
20,0.0565,0
20,0.8935000000000001,0
20,0.1275,0
20,0.6275000000000001,0
20,0.3055,0
20,0.17250000000000001,0
20,0.6335000000000001,1
20,0.006500000000000001,0
20,0.0005,0
20,0.47150000000000003,0
20,0.0085,0
20,0.5395000000000001,0
20,0.1065,1
20,0.1015,0
20,0.0395,1
20,0.7565000000000001,0
20,0.0855,0
20,0.2125,0
20,0.0855,0
20,0.1585,0
20,0.0665,0
20,0.1205,1
20,0.0005,1
20,0.2015,0
20,0.1485,0
20,0.08650000000000001,0
20,0.6375000000000001,0
20,0.4545,0
20,0.0385,0
20,0.1755,0
20,0.1575,1
20,0.0545,0
20,0.0125,0
20,0.1045,1
20,0.6645000000000001,0
20,0.8005000000000001,0
20,0.9855,0
20,0.0335,1
20,0.2515,0
20,0.4895,0
20,0.3675,0
20,0.0005,1
20,0.2985,0
20,0.5325000000000001,0
20,0.0455,0
20,0.4015,0
20,0.2225,1
20,0.5465000000000001,0
20,0.2555,0
20,0.6305000000000001,0
20,0.7355,0
20,0.2565,1
20,0.014499999999999999,1
20,0.0155,0
20,0.1005,1
20,0.1005,1
20,0.1225,0
20,0.1935,1
20,0.3995,0
20,0.5225000000000001,1
20,0.14250000000000002,0
20,0.4525,0
20,0.5955,0
20,0.2905,0
20,0.14350000000000002,0
20,0.1105,0
20,0.7375,0
20,0.0575,0
20,0.0035,1
20,0.1065,1
20,0.0005,1
20,0.6335000000000001,0
20,0.28250000000000003,1
20,0.0135,0
20,0.3885,1
20,0.0725,1
20,0.2955,1
21,0.28550000000000003,1
21,0.2415,1
21,0.4405,0
21,0.4675,0
21,0.10250000000000001,1
21,0.0085,0
21,0.1835,0
21,0.2305,0
21,0.014499999999999999,1
21,0.1445,0
21,0.0575,0
21,0.1765,0
21,0.0195,0
21,0.0045000000000000005,0
21,0.2495,0
21,0.2995,1
21,0.0535,0
21,0.3955,1
21,0.1795,1
21,0.5925,1
21,0.0595,1
21,0.3075,0
21,0.0125,1
21,0.6155,1
21,0.41350000000000003,1
21,0.1005,0
21,0.2475,1
21,0.1215,0
21,0.5965,0
21,0.2695,0
21,0.9825,0
21,0.2625,0
21,0.3355,1
21,0.1335,0
21,0.3345,0
21,0.0095,0
21,0.0415,1
21,0.23750000000000002,0
21,0.1555,0
21,0.5935,0
21,0.1605,0
21,0.5935,0
21,0.3925,0
21,0.0725,1
21,0.1655,1
21,0.3145,1
21,0.0855,0
21,0.2295,0
21,0.1105,0
21,0.0205,1
21,0.8385,1
21,0.035500000000000004,1
21,0.0555,0
21,0.0045000000000000005,1
21,0.1575,1
21,0.4445,0
21,0.2655,0
21,0.0615,1
21,0.0005,0
21,0.0885,0
21,0.0215,0
21,0.6865000000000001,1
21,0.1505,1
21,0.0185,0
21,0.0485,0
21,0.3625,1
21,0.2745,0
21,0.0025,1
21,0.0085,0
21,0.0025,1
21,0.2265,1
21,0.0135,0
21,0.2245,0
21,0.0575,0
21,0.0285,1
21,0.0455,0
21,0.2495,0
21,0.0305,1
21,0.006500000000000001,0
21,0.9925,0
21,0.0235,0
21,0.5485000000000001,0
21,0.0005,1
21,0.6045,0
21,0.0185,1
21,0.23550000000000001,0
21,0.0365,0
21,0.7385,0
21,0.1355,0
21,0.0555,0
21,0.2415,1
21,0.014499999999999999,1
21,0.8345,0
21,0.0385,1
21,0.28750000000000003,0
21,0.3985,0
22,0.0135,1
22,0.1705,1
22,0.0395,1
22,0.0795,0
22,0.1845,0
22,0.0055,1
22,0.1105,0
22,0.10350000000000001,1
22,0.0055,1
22,0.0025,1
22,0.1155,1
22,0.0425,1
22,0.0825,1
22,0.0465,1
22,0.0015,0
22,0.07150000000000001,1
22,0.0405,1
22,0.07150000000000001,1
22,0.0235,1
22,0.07150000000000001,1
22,0.0025,0
22,0.3215,1
22,0.3035,1
22,0.0315,1
22,0.0095,1
22,0.28650000000000003,1
22,0.1885,0
22,0.0605,1
22,0.0455,0
22,0.2335,1
22,0.0505,0
22,0.0305,0
22,0.2105,0
22,0.2305,0
22,0.0075,0
22,0.07050000000000001,1
22,0.0995,0
22,0.0205,1
22,0.0925,1
22,0.1845,1
22,0.0265,0
22,0.0175,1
22,0.010499999999999999,0
22,0.0175,1
22,0.2315,0
22,0.035500000000000004,1
22,0.3125,1
22,0.1115,1
22,0.0915,1
22,0.0015,0
22,0.6735000000000001,1
22,0.1565,0
22,0.2535,1
22,0.0035,1
22,0.0045000000000000005,1
22,0.0085,1
22,0.0365,1
22,0.1355,1
22,0.0285,0
22,0.0235,1
22,0.0325,0
22,0.3405,0
22,0.1235,0
22,0.0795,1
22,0.0505,0
22,0.1905,1
22,0.1195,1
22,0.1285,1
22,0.0495,0
22,0.0775,1
22,0.07050000000000001,1
22,0.0015,1
22,0.014499999999999999,1
22,0.0025,0
22,0.1805,0
22,0.08650000000000001,0
22,0.14350000000000002,1
22,0.4825,0
22,0.0055,1
22,0.1295,1
22,0.0395,1
22,0.1955,1
22,0.1095,1
22,0.0245,1
22,0.1695,1
22,0.0475,1
22,0.0315,0
22,0.051500000000000004,0
22,0.3575,0
22,0.0405,0
22,0.0595,1
22,0.0085,1
22,0.0595,0
22,0.1285,1
22,0.0015,1
22,0.0435,0
22,0.10250000000000001,1
22,0.0385,0
22,0.0245,1
22,0.0455,1
23,0.0005,0
23,0.3045,0
23,0.0645,0
23,0.0595,1
23,0.0325,1
23,0.1755,1
23,0.0305,1
23,0.11750000000000001,0
23,0.1095,0
23,0.1805,0
23,0.2185,0
23,0.1605,0
23,0.0015,1
23,0.1395,0
23,0.0025,0
23,0.0095,1
23,0.1355,0
23,0.0055,1
23,0.1225,1
23,0.2185,0
23,0.0875,0
23,0.0985,1
23,0.2135,1
23,0.0005,1
23,0.0845,0
23,0.0215,1
23,0.0015,0
23,0.3565,1
23,0.0235,0
23,0.0225,1
23,0.0005,1
23,0.0565,0
23,0.0005,1
23,0.0055,0
23,0.0025,0
23,0.0075,0
23,0.0125,0
23,0.0035,0
23,0.0125,0
23,0.0665,1
23,0.0675,0
23,0.0005,0
23,0.1645,0
23,0.0915,0
23,0.0335,1
23,0.1605,0
23,0.4985,1
23,0.1485,1
23,0.0135,1
23,0.0365,1
23,0.0595,0
23,0.0005,1
23,0.1105,1
23,0.1675,0
23,0.2115,1
23,0.1855,1
23,0.0755,1
23,0.2155,0
23,0.1845,0
23,0.2175,0
23,0.8015000000000001,1
23,0.0925,1
23,0.0385,0
23,0.0125,1
23,0.0035,1
23,0.0565,0
23,0.1535,0
23,0.0095,1
23,0.0095,0
23,0.1445,1
23,0.0405,1
23,0.0325,0
23,0.0315,1
23,0.0575,0
23,0.0645,0
23,0.0245,0
23,0.0285,0
23,0.2105,0
23,0.0635,1
23,0.0005,0
23,0.0195,0
23,0.1285,0
23,0.0695,0
23,0.0725,0
23,0.006500000000000001,1
23,0.1225,0
23,0.07050000000000001,0
23,0.0035,0
23,0.0005,0
23,0.0695,0
23,0.0575,0
23,0.0295,1
23,0.014499999999999999,0
23,0.0015,1
23,0.0155,0
23,0.0205,1
23,0.0495,1
23,0.0435,0
23,0.025500000000000002,1
23,0.0895,0
24,0.0575,1
24,0.0335,0
24,0.1195,1
24,0.0675,1
24,0.0005,0
24,0.0345,1
24,0.0405,1
24,0.0505,1
24,0.0155,1
24,0.0015,0
24,0.0535,0
24,0.14350000000000002,0
24,0.0115,0
24,0.0405,1
24,0.0095,1
24,0.051500000000000004,1
24,0.0575,1
24,0.0485,1
24,0.0505,1
24,0.0125,1
24,0.0235,1
24,0.2185,1
24,0.0005,0
24,0.0165,0
24,0.0525,1
24,0.0915,0
24,0.0525,1
24,0.0045000000000000005,1
24,0.051500000000000004,0
24,0.0085,0
24,0.0005,0
24,0.0005,0
24,0.0615,0
24,0.0025,0
24,0.0535,0
24,0.1285,0
24,0.006500000000000001,0
24,0.0645,1
24,0.0055,0
24,0.0635,0
24,0.0215,1
24,0.0405,1
24,0.0205,1
24,0.0005,0
24,0.08650000000000001,0
24,0.0585,0
24,0.1165,0
24,0.0005,0
24,0.0085,0
24,0.1965,0
24,0.1475,0
24,0.0955,0
24,0.0185,0
24,0.07050000000000001,0
24,0.0875,1
24,0.0215,1
24,0.0095,1
24,0.1005,1
24,0.0525,1
24,0.0185,1
24,0.0725,0
24,0.0125,1
24,0.1055,0
24,0.0135,1
24,0.2245,0
24,0.0975,1
24,0.0055,1
24,0.0845,0
24,0.014499999999999999,1
24,0.0915,0
24,0.0445,1
24,0.0035,0
24,0.2275,0
24,0.0925,0
24,0.2215,0
24,0.0015,0
24,0.0015,0
24,0.0015,1
24,0.1705,1
24,0.0075,1
24,0.0675,1
24,0.0385,1
24,0.0005,0
24,0.025500000000000002,1
24,0.20750000000000002,1
24,0.20450000000000002,1
24,0.0735,1
24,0.0335,1
24,0.23850000000000002,1
24,0.0125,1
24,0.1455,0
24,0.1085,0
24,0.0125,1
24,0.0035,0
24,0.0135,1
24,0.2165,1
24,0.0635,1
24,0.0165,1
24,0.0485,0
24,0.006500000000000001,0
25,0.0735,1
25,0.0185,1
25,0.0055,0
25,0.1295,1
25,0.0545,1
25,0.1805,1
25,0.0805,1
25,0.0005,0
25,0.17450000000000002,1
25,0.0025,1
25,0.0575,1
25,0.0095,1
25,0.025500000000000002,1
25,0.0935,1
25,0.0795,0
25,0.0025,1
25,0.035500000000000004,0
25,0.0205,1
25,0.0155,1
25,0.10350000000000001,0
25,0.0375,1
25,0.0015,0
25,0.0155,1
25,0.0125,0
25,0.0015,1
25,0.0395,1
25,0.0335,0
25,0.0185,0
25,0.1105,1
25,0.0155,1
25,0.0005,1
25,0.0015,0
25,0.0375,1
25,0.0045000000000000005,0
25,0.0195,1
25,0.0835,0
25,0.0325,1
25,0.1645,1
25,0.035500000000000004,1
25,0.0555,1
25,0.0135,1
25,0.0415,1
25,0.0825,1
25,0.0495,0
25,0.0325,1
25,0.0565,1
25,0.0445,1
25,0.0655,0
25,0.0595,1
25,0.0615,1
25,0.0125,1
25,0.0375,1
25,0.0205,1
25,0.0185,1
25,0.0405,1
25,0.0085,0
25,0.0295,1
25,0.0305,1
25,0.0615,1
25,0.0025,1
25,0.1515,1
25,0.0735,1
25,0.0035,1
25,0.0345,1
25,0.0315,1
25,0.0275,1
25,0.0015,1
25,0.1685,1
25,0.0055,0
25,0.0885,1
25,0.0155,0
25,0.1535,0
25,0.1375,1
25,0.006500000000000001,1
25,0.0095,0
25,0.0055,1
25,0.0185,1
25,0.010499999999999999,1
25,0.0045000000000000005,1
25,0.0655,1
25,0.0555,1
25,0.0095,1
25,0.014499999999999999,1
25,0.0215,1
25,0.0285,1
25,0.0695,1
25,0.0335,1
25,0.0285,0
25,0.0015,1
25,0.07150000000000001,1
25,0.0225,1
25,0.0005,0
25,0.0795,1
25,0.0095,1
25,0.0135,0
25,0.0395,1
25,0.006500000000000001,1
25,0.0795,1
25,0.0125,0
25,0.1445,1
26,0.014499999999999999,1
26,0.0975,1
26,0.3345,0
26,0.0045000000000000005,0
26,0.6725000000000001,0
26,0.4485,1
26,0.5175000000000001,1
26,0.4365,1
26,0.1075,0
26,0.0185,0
26,0.0825,1
26,0.0415,0
26,0.1315,1
26,0.1755,1
26,0.0085,0
26,0.0325,0
26,0.0485,0
26,0.6465000000000001,0
26,0.9525000000000001,1
26,0.5195000000000001,0
26,0.1515,1
26,0.051500000000000004,1
26,0.0245,0
26,0.2955,1
26,0.1905,1
26,0.6865000000000001,1
26,0.1765,1
26,0.0285,1
26,0.1925,1
26,0.0465,1
26,0.0555,0
26,0.0225,1
26,0.6475000000000001,0
26,0.5305000000000001,0
26,0.4025,1
26,0.7465,1
26,0.2225,0
26,0.0035,0
26,0.014499999999999999,1
26,0.1155,1
26,0.7645000000000001,1
26,0.14350000000000002,1
26,0.9945,0
26,0.0495,0
26,0.20650000000000002,1
26,0.3635,1
26,0.6715000000000001,1
26,0.6395000000000001,1
26,0.0025,0
26,0.1455,0
26,0.3565,0
26,0.5975,1
26,0.3125,1
26,0.1145,0
26,0.3715,0
26,0.1575,0
26,0.7405,0
26,0.0465,1
26,0.20550000000000002,1
26,0.0075,0
26,0.0425,1
26,0.0005,1
26,0.0375,0
26,0.4475,1
26,0.0825,0
26,0.41150000000000003,1
26,0.0135,1
26,0.3135,1
26,0.6565000000000001,1
26,0.2175,1
26,0.5705000000000001,1
26,0.5675000000000001,0
26,0.10250000000000001,1
26,0.0085,0
26,0.1545,1
26,0.0245,1
26,0.2905,1
26,0.1935,1
26,0.23750000000000002,1
26,0.0535,1
26,0.0015,0
26,0.1635,0
26,0.0635,1
26,0.3515,1
26,0.0015,0
26,0.4905,1
26,0.7265,0
26,0.2795,0
26,0.5105000000000001,0
26,0.0265,0
26,0.1305,0
26,0.6535000000000001,1
26,0.1795,0
26,0.1475,0
26,0.7265,1
27,0.0665,0
27,0.0275,1
27,0.0075,1
27,0.6195,0
27,0.1305,1
27,0.0765,0
27,0.0745,1
27,0.014499999999999999,0
27,0.4925,0
27,0.2235,0
27,0.10350000000000001,0
27,0.0425,1
27,0.2025,1
27,0.3805,0
27,0.1345,1
27,0.0655,1
27,0.47750000000000004,1
27,0.0045000000000000005,1
27,0.23550000000000001,1
27,0.7365,1
27,0.0365,1
27,0.3205,1
27,0.0375,0
27,0.0165,0
27,0.0025,0
27,0.3355,1
27,0.1595,1
27,0.010499999999999999,1
27,0.0315,1
27,0.0785,1
27,0.20350000000000001,0
27,0.4245,1
27,0.5255000000000001,0
27,0.7115,0
27,0.6385000000000001,0
27,0.0305,1
27,0.2335,1
27,0.1535,1
27,0.6815000000000001,1
27,0.0025,1
27,0.1855,1
27,0.1475,1
27,0.7985000000000001,1
27,0.7285,0
27,0.0795,1
27,0.0045000000000000005,1
27,0.0945,1
27,0.0025,0
27,0.1935,0
27,0.0125,1
27,0.10350000000000001,1
27,0.6725000000000001,0
27,0.0455,1
27,0.2945,1
27,0.006500000000000001,0
27,0.0055,0
27,0.0575,1
27,0.1215,0
27,0.2555,1
27,0.1355,1
27,0.0075,0
27,0.0005,0
27,0.0525,1
27,0.34650000000000003,1
27,0.0005,1
27,0.3195,0
27,0.3735,1
27,0.7545000000000001,0
27,0.17350000000000002,1
27,0.2655,1
27,0.1865,1
27,0.0025,0
27,0.0185,0
27,0.0045000000000000005,1
27,0.1645,0
27,0.0735,0
27,0.4175,1
27,0.5895,0
27,0.0305,0
27,0.7865000000000001,1
27,0.10250000000000001,1
27,0.1995,0
27,0.2795,0
27,0.025500000000000002,0
27,0.1245,0
27,0.3385,0
27,0.1825,1
27,0.23850000000000002,0
27,0.5115000000000001,1
27,0.9485000000000001,0
27,0.1485,1
27,0.1515,1
27,0.4955,1
27,0.3635,1
27,0.1295,1
27,0.3035,0
27,0.0215,0
28,0.08650000000000001,0
28,0.0175,0
28,0.1775,0
28,0.0025,1
28,0.0285,1
28,0.2935,1
28,0.0245,1
28,0.0095,1
28,0.1795,1
28,0.1875,1
28,0.0075,0
28,0.0015,0
28,0.0035,0
28,0.0935,1
28,0.035500000000000004,0
28,0.9015000000000001,0
28,0.3765,1
28,0.08650000000000001,1
28,0.0905,1
28,0.0325,1
28,0.0765,1
28,0.051500000000000004,0
28,0.0195,1
28,0.1375,0
28,0.035500000000000004,1
28,0.0795,1
28,0.0035,0
28,0.0905,0
28,0.20750000000000002,0
28,0.4865,1
28,0.07150000000000001,1
28,0.0215,0
28,0.0205,1
28,0.0695,1
28,0.0775,0
28,0.0005,1
28,0.2005,1
28,0.2225,1
28,0.1555,1
28,0.025500000000000002,1
28,0.2925,0
28,0.28250000000000003,1
28,0.051500000000000004,1
28,0.0895,1
28,0.1485,1
28,0.1565,1
28,0.1305,1
28,0.2635,0
28,0.0485,0
28,0.0045000000000000005,1
28,0.0005,0
28,0.1065,1
28,0.1945,1
28,0.0995,1
28,0.0675,1
28,0.0085,1
28,0.0455,0
28,0.11750000000000001,1
28,0.1215,0
28,0.2765,1
28,0.0095,1
28,0.5185000000000001,1
28,0.41150000000000003,0
28,0.7865000000000001,0
28,0.0235,0
28,0.1715,1
28,0.3085,1
28,0.0375,1
28,0.0205,1
28,0.0525,1
28,0.0345,1
28,0.1515,1
28,0.0115,0
28,0.1915,1
28,0.0295,0
28,0.1305,1
28,0.0075,0
28,0.1985,1
28,0.1855,1
28,0.0015,0
28,0.0745,1
28,0.0725,1
28,0.0505,1
28,0.0575,1
28,0.1575,0
28,0.0175,1
28,0.0585,1
28,0.0225,1
28,0.0755,0
28,0.0615,1
28,0.0655,0
28,0.2425,1
28,0.0505,1
28,0.0015,0
28,0.2095,1
28,0.1265,1
28,0.0665,1
28,0.006500000000000001,0
28,0.1675,1
28,0.0505,1
29,0.23750000000000002,1
29,0.4465,1
29,0.0505,0
29,0.1315,0
29,0.8395,0
29,0.46950000000000003,1
29,0.3205,1
29,0.1875,0
29,0.2025,1
29,0.0155,0
29,0.23650000000000002,1
29,0.1085,1
29,0.1575,1
29,0.2885,1
29,0.2535,0
29,0.0015,1
29,0.5505000000000001,1
29,0.1505,1
29,0.2235,1
29,0.1495,1
29,0.2155,1
29,0.014499999999999999,1
29,0.3065,1
29,0.1075,0
29,0.2165,1
29,0.6605000000000001,1
29,0.1705,1
29,0.0565,1
29,0.1925,1
